object_type,schema_name,object_name,grantee,privilege_type,is_grantable
column,public,venue_events.starts_at,authenticated,UPDATE,NO
column,public,venue_events.ticket_info,anon,INSERT,NO
column,public,venue_events.ticket_info,anon,UPDATE,NO
column,public,venue_events.ticket_info,authenticated,INSERT,NO
column,public,venue_events.ticket_info,authenticated,UPDATE,NO
column,public,venue_events.title,anon,INSERT,NO
column,public,venue_events.title,anon,UPDATE,NO
column,public,venue_events.title,authenticated,INSERT,NO
column,public,venue_events.title,authenticated,UPDATE,NO
column,public,venue_events.updated_at,anon,INSERT,NO
column,public,venue_events.updated_at,anon,UPDATE,NO
column,public,venue_events.updated_at,authenticated,INSERT,NO
column,public,venue_events.updated_at,authenticated,UPDATE,NO
column,public,venue_events.venue_id,anon,INSERT,NO
column,public,venue_events.venue_id,anon,UPDATE,NO
column,public,venue_events.venue_id,authenticated,INSERT,NO
column,public,venue_events.venue_id,authenticated,UPDATE,NO
column,public,venue_events.website_url,anon,INSERT,NO
column,public,venue_events.website_url,anon,UPDATE,NO
column,public,venue_events.website_url,authenticated,INSERT,NO
column,public,venue_events.website_url,authenticated,UPDATE,NO
column,public,venue_opening_hours.closes_at,anon,INSERT,NO
column,public,venue_opening_hours.closes_at,anon,UPDATE,NO
column,public,venue_opening_hours.created_at,anon,INSERT,NO
column,public,venue_opening_hours.created_at,anon,UPDATE,NO
column,public,venue_opening_hours.day_of_week,anon,INSERT,NO
column,public,venue_opening_hours.day_of_week,anon,UPDATE,NO
column,public,venue_opening_hours.id,anon,INSERT,NO
column,public,venue_opening_hours.id,anon,UPDATE,NO
column,public,venue_opening_hours.is_closed,anon,INSERT,NO
column,public,venue_opening_hours.is_closed,anon,UPDATE,NO
column,public,venue_opening_hours.label,anon,INSERT,NO
column,public,venue_opening_hours.label,anon,UPDATE,NO
column,public,venue_opening_hours.opens_at,anon,INSERT,NO
column,public,venue_opening_hours.opens_at,anon,UPDATE,NO
column,public,venue_opening_hours.order_index,anon,INSERT,NO
column,public,venue_opening_hours.order_index,anon,UPDATE,NO
column,public,venue_opening_hours.updated_at,anon,INSERT,NO
column,public,venue_opening_hours.updated_at,anon,UPDATE,NO
column,public,venue_opening_hours.venue_id,anon,INSERT,NO
column,public,venue_opening_hours.venue_id,anon,UPDATE,NO
column,public,venue_owners.created_at,anon,INSERT,NO
column,public,venue_owners.created_at,anon,UPDATE,NO
column,public,venue_owners.role,anon,INSERT,NO
column,public,venue_owners.role,anon,UPDATE,NO
column,public,venue_owners.user_id,anon,INSERT,NO
column,public,venue_owners.user_id,anon,UPDATE,NO
column,public,venue_owners.venue_id,anon,INSERT,NO
column,public,venue_owners.venue_id,anon,UPDATE,NO
column,public,venue_photos.caption,anon,INSERT,NO
column,public,venue_photos.caption,anon,UPDATE,NO
column,public,venue_photos.caption,authenticated,INSERT,NO
column,public,venue_photos.caption,authenticated,UPDATE,NO
column,public,venue_photos.created_at,anon,INSERT,NO
column,public,venue_photos.created_at,anon,UPDATE,NO
column,public,venue_photos.created_at,authenticated,INSERT,NO
column,public,venue_photos.created_at,authenticated,UPDATE,NO
column,public,venue_photos.created_by,anon,INSERT,NO
column,public,venue_photos.created_by,anon,UPDATE,NO
column,public,venue_photos.created_by,authenticated,INSERT,NO
column,public,venue_photos.created_by,authenticated,UPDATE,NO
column,public,venue_photos.id,anon,INSERT,NO
column,public,venue_photos.id,anon,UPDATE,NO
column,public,venue_photos.id,authenticated,INSERT,NO
column,public,venue_photos.id,authenticated,UPDATE,NO
column,public,venue_photos.image_path,anon,INSERT,NO
column,public,venue_photos.image_path,anon,UPDATE,NO
column,public,venue_photos.image_path,authenticated,INSERT,NO
column,public,venue_photos.image_path,authenticated,UPDATE,NO
column,public,venue_photos.is_primary,anon,INSERT,NO
column,public,venue_photos.is_primary,anon,UPDATE,NO
column,public,venue_photos.is_primary,authenticated,INSERT,NO
column,public,venue_photos.is_primary,authenticated,UPDATE,NO
column,public,venue_photos.venue_id,anon,INSERT,NO
column,public,venue_photos.venue_id,anon,UPDATE,NO
column,public,venue_photos.venue_id,authenticated,INSERT,NO
column,public,venue_photos.venue_id,authenticated,UPDATE,NO
column,public,venue_pricing_tiers.audience,anon,INSERT,NO
column,public,venue_pricing_tiers.audience,anon,UPDATE,NO
column,public,venue_pricing_tiers.created_at,anon,INSERT,NO
column,public,venue_pricing_tiers.created_at,anon,UPDATE,NO
column,public,venue_pricing_tiers.id,anon,INSERT,NO
column,public,venue_pricing_tiers.id,anon,UPDATE,NO
column,public,venue_pricing_tiers.label,anon,INSERT,NO
column,public,venue_pricing_tiers.label,anon,UPDATE,NO
column,public,venue_pricing_tiers.order_index,anon,INSERT,NO
column,public,venue_pricing_tiers.order_index,anon,UPDATE,NO
column,public,venue_pricing_tiers.price,anon,INSERT,NO
column,public,venue_pricing_tiers.price,anon,UPDATE,NO
column,public,venue_pricing_tiers.unit,anon,INSERT,NO
column,public,venue_pricing_tiers.unit,anon,UPDATE,NO
column,public,venue_pricing_tiers.updated_at,anon,INSERT,NO
column,public,venue_pricing_tiers.updated_at,anon,UPDATE,NO
column,public,venue_pricing_tiers.venue_id,anon,INSERT,NO
column,public,venue_pricing_tiers.venue_id,anon,UPDATE,NO
column,public,venue_ratings.created_at,anon,INSERT,NO
column,public,venue_ratings.created_at,anon,UPDATE,NO
column,public,venue_ratings.created_at,authenticated,INSERT,NO
column,public,venue_ratings.created_at,authenticated,UPDATE,NO
column,public,venue_ratings.id,anon,INSERT,NO
column,public,venue_ratings.id,anon,UPDATE,NO
column,public,venue_ratings.id,authenticated,INSERT,NO
column,public,venue_ratings.id,authenticated,UPDATE,NO
column,public,venue_ratings.rating,anon,INSERT,NO
column,public,venue_ratings.rating,anon,UPDATE,NO
column,public,venue_ratings.rating,authenticated,INSERT,NO
column,public,venue_ratings.rating,authenticated,UPDATE,NO
column,public,venue_ratings.updated_at,anon,INSERT,NO
column,public,venue_ratings.updated_at,anon,UPDATE,NO
column,public,venue_ratings.updated_at,authenticated,INSERT,NO
column,public,venue_ratings.updated_at,authenticated,UPDATE,NO
column,public,venue_ratings.user_id,anon,INSERT,NO
column,public,venue_ratings.user_id,anon,UPDATE,NO
column,public,venue_ratings.user_id,authenticated,INSERT,NO
column,public,venue_ratings.user_id,authenticated,UPDATE,NO
column,public,venue_ratings.venue_id,anon,INSERT,NO
column,public,venue_ratings.venue_id,anon,UPDATE,NO
column,public,venue_ratings.venue_id,authenticated,INSERT,NO
column,public,venue_ratings.venue_id,authenticated,UPDATE,NO
column,public,venue_rules.created_at,anon,INSERT,NO
column,public,venue_rules.created_at,anon,UPDATE,NO
column,public,venue_rules.rules_text,anon,INSERT,NO
column,public,venue_rules.rules_text,anon,UPDATE,NO
column,public,venue_rules.updated_at,anon,INSERT,NO
column,public,venue_rules.updated_at,anon,UPDATE,NO
column,public,venue_rules.venue_id,anon,INSERT,NO
column,public,venue_rules.venue_id,anon,UPDATE,NO
column,public,venue_species_stock.avg_weight,anon,INSERT,NO
column,public,venue_species_stock.avg_weight,anon,UPDATE,NO
column,public,venue_species_stock.created_at,anon,INSERT,NO
column,public,venue_species_stock.created_at,anon,UPDATE,NO
column,public,venue_species_stock.id,anon,INSERT,NO
column,public,venue_species_stock.id,anon,UPDATE,NO
column,public,venue_species_stock.record_unit,anon,INSERT,NO
column,public,venue_species_stock.record_unit,anon,UPDATE,NO
column,public,venue_species_stock.record_weight,anon,INSERT,NO
column,public,venue_species_stock.record_weight,anon,UPDATE,NO
column,public,venue_species_stock.size_range_max,anon,INSERT,NO
column,public,venue_species_stock.size_range_max,anon,UPDATE,NO
column,public,venue_species_stock.size_range_min,anon,INSERT,NO
column,public,venue_species_stock.size_range_min,anon,UPDATE,NO
column,public,venue_species_stock.species_name,anon,INSERT,NO
column,public,venue_species_stock.species_name,anon,UPDATE,NO
column,public,venue_species_stock.stock_density,anon,INSERT,NO
column,public,venue_species_stock.stock_density,anon,UPDATE,NO
column,public,venue_species_stock.stock_notes,anon,INSERT,NO
column,public,venue_species_stock.stock_notes,anon,UPDATE,NO
column,public,venue_species_stock.updated_at,anon,INSERT,NO
column,public,venue_species_stock.updated_at,anon,UPDATE,NO
column,public,venue_species_stock.venue_id,anon,INSERT,NO
column,public,venue_species_stock.venue_id,anon,UPDATE,NO
column,public,venue_stats.active_anglers_30d,anon,INSERT,NO
column,public,venue_stats.active_anglers_30d,anon,UPDATE,NO
column,public,venue_stats.active_anglers_30d,authenticated,INSERT,NO
column,public,venue_stats.active_anglers_30d,authenticated,UPDATE,NO
column,public,venue_stats.active_anglers_all_time,anon,INSERT,NO
column,public,venue_stats.active_anglers_all_time,anon,UPDATE,NO
column,public,venue_stats.active_anglers_all_time,authenticated,INSERT,NO
column,public,venue_stats.active_anglers_all_time,authenticated,UPDATE,NO
column,public,venue_stats.avg_rating,anon,INSERT,NO
column,public,venue_stats.avg_rating,anon,UPDATE,NO
column,public,venue_stats.avg_rating,authenticated,INSERT,NO
column,public,venue_stats.avg_rating,authenticated,UPDATE,NO
column,public,venue_stats.headline_pb_species,anon,INSERT,NO
column,public,venue_stats.headline_pb_species,anon,UPDATE,NO
column,public,venue_stats.headline_pb_species,authenticated,INSERT,NO
column,public,venue_stats.headline_pb_species,authenticated,UPDATE,NO
column,public,venue_stats.headline_pb_unit,anon,INSERT,NO
column,public,venue_stats.headline_pb_unit,anon,UPDATE,NO
column,public,venue_stats.headline_pb_unit,authenticated,INSERT,NO
column,public,venue_stats.headline_pb_unit,authenticated,UPDATE,NO
column,public,venue_stats.headline_pb_weight,anon,INSERT,NO
column,public,venue_stats.headline_pb_weight,anon,UPDATE,NO
column,public,venue_stats.headline_pb_weight,authenticated,INSERT,NO
column,public,venue_stats.headline_pb_weight,authenticated,UPDATE,NO
column,public,venue_stats.rating_count,anon,INSERT,NO
column,public,venue_stats.rating_count,anon,UPDATE,NO
column,public,venue_stats.rating_count,authenticated,INSERT,NO
column,public,venue_stats.rating_count,authenticated,UPDATE,NO
column,public,venue_stats.recent_catches_30d,anon,INSERT,NO
column,public,venue_stats.recent_catches_30d,anon,UPDATE,NO
column,public,venue_stats.recent_catches_30d,authenticated,INSERT,NO
column,public,venue_stats.recent_catches_30d,authenticated,UPDATE,NO
column,public,venue_stats.top_species,anon,INSERT,NO
column,public,venue_stats.top_species,anon,UPDATE,NO
column,public,venue_stats.top_species,authenticated,INSERT,NO
column,public,venue_stats.top_species,authenticated,UPDATE,NO
column,public,venue_stats.total_catches,anon,INSERT,NO
column,public,venue_stats.total_catches,anon,UPDATE,NO
column,public,venue_stats.total_catches,authenticated,INSERT,NO
column,public,venue_stats.total_catches,authenticated,UPDATE,NO
column,public,venue_stats.venue_id,anon,INSERT,NO
column,public,venue_stats.venue_id,anon,UPDATE,NO
column,public,venue_stats.venue_id,authenticated,INSERT,NO
column,public,venue_stats.venue_id,authenticated,UPDATE,NO
column,public,venue_stats_public.active_anglers_30d,anon,INSERT,NO
column,public,venue_stats_public.active_anglers_30d,anon,UPDATE,NO
column,public,venue_stats_public.active_anglers_30d,authenticated,INSERT,NO
column,public,venue_stats_public.active_anglers_30d,authenticated,UPDATE,NO
column,public,venue_stats_public.active_anglers_all_time,anon,INSERT,NO
column,public,venue_stats_public.active_anglers_all_time,anon,UPDATE,NO
column,public,venue_stats_public.active_anglers_all_time,authenticated,INSERT,NO
column,public,venue_stats_public.active_anglers_all_time,authenticated,UPDATE,NO
column,public,venue_stats_public.avg_rating,anon,INSERT,NO
column,public,venue_stats_public.avg_rating,anon,UPDATE,NO
column,public,venue_stats_public.avg_rating,authenticated,INSERT,NO
column,public,venue_stats_public.avg_rating,authenticated,UPDATE,NO
column,public,venue_stats_public.headline_pb_species,anon,INSERT,NO
column,public,venue_stats_public.headline_pb_species,anon,UPDATE,NO
column,public,venue_stats_public.headline_pb_species,authenticated,INSERT,NO
column,public,venue_stats_public.headline_pb_species,authenticated,UPDATE,NO
column,public,venue_stats_public.headline_pb_unit,anon,INSERT,NO
column,public,venue_stats_public.headline_pb_unit,anon,UPDATE,NO
column,public,venue_stats_public.headline_pb_unit,authenticated,INSERT,NO
column,public,venue_stats_public.headline_pb_unit,authenticated,UPDATE,NO
column,public,venue_stats_public.headline_pb_weight,anon,INSERT,NO
column,public,venue_stats_public.headline_pb_weight,anon,UPDATE,NO
column,public,venue_stats_public.headline_pb_weight,authenticated,INSERT,NO
column,public,venue_stats_public.headline_pb_weight,authenticated,UPDATE,NO
column,public,venue_stats_public.rating_count,anon,INSERT,NO
column,public,venue_stats_public.rating_count,anon,UPDATE,NO
column,public,venue_stats_public.rating_count,authenticated,INSERT,NO
column,public,venue_stats_public.rating_count,authenticated,UPDATE,NO
column,public,venue_stats_public.recent_catches_30d,anon,INSERT,NO
column,public,venue_stats_public.recent_catches_30d,anon,UPDATE,NO
column,public,venue_stats_public.recent_catches_30d,authenticated,INSERT,NO
column,public,venue_stats_public.recent_catches_30d,authenticated,UPDATE,NO
column,public,venue_stats_public.top_species,anon,INSERT,NO
column,public,venue_stats_public.top_species,anon,UPDATE,NO
column,public,venue_stats_public.top_species,authenticated,INSERT,NO
column,public,venue_stats_public.top_species,authenticated,UPDATE,NO
column,public,venue_stats_public.total_catches,anon,INSERT,NO
column,public,venue_stats_public.total_catches,anon,UPDATE,NO
column,public,venue_stats_public.total_catches,authenticated,INSERT,NO
column,public,venue_stats_public.total_catches,authenticated,UPDATE,NO
column,public,venue_stats_public.venue_id,anon,INSERT,NO
column,public,venue_stats_public.venue_id,anon,UPDATE,NO
column,public,venue_stats_public.venue_id,authenticated,INSERT,NO
column,public,venue_stats_public.venue_id,authenticated,UPDATE,NO
column,public,venues.best_for_tags,anon,INSERT,NO
column,public,venues.best_for_tags,anon,UPDATE,NO
column,public,venues.booking_enabled,anon,INSERT,NO
column,public,venues.booking_enabled,anon,UPDATE,NO
column,public,venues.booking_url,anon,INSERT,NO
column,public,venues.booking_url,anon,UPDATE,NO
column,public,venues.contact_phone,anon,INSERT,NO
column,public,venues.contact_phone,anon,UPDATE,NO
column,public,venues.created_at,anon,INSERT,NO
column,public,venues.created_at,anon,UPDATE,NO
column,public,venues.description,anon,INSERT,NO
column,public,venues.description,anon,UPDATE,NO
column,public,venues.facilities,anon,INSERT,NO
column,public,venues.facilities,anon,UPDATE,NO
column,public,venues.id,anon,INSERT,NO
column,public,venues.id,anon,UPDATE,NO
column,public,venues.is_published,anon,INSERT,NO
column,public,venues.is_published,anon,UPDATE,NO
column,public,venues.location,anon,INSERT,NO
column,public,venues.location,anon,UPDATE,NO
column,public,venues.name,anon,INSERT,NO
column,public,venues.name,anon,UPDATE,NO
column,public,venues.notes_for_rr_team,anon,INSERT,NO
column,public,venues.notes_for_rr_team,anon,UPDATE,NO
column,public,venues.payment_methods,anon,INSERT,NO
column,public,venues.payment_methods,anon,UPDATE,NO
column,public,venues.payment_notes,anon,INSERT,NO
column,public,venues.payment_notes,anon,UPDATE,NO
column,public,venues.price_from,anon,INSERT,NO
column,public,venues.price_from,anon,UPDATE,NO
column,public,venues.short_tagline,anon,INSERT,NO
column,public,venues.short_tagline,anon,UPDATE,NO
column,public,venues.slug,anon,INSERT,NO
column,public,venues.slug,anon,UPDATE,NO
column,public,venues.ticket_type,anon,INSERT,NO
column,public,venues.ticket_type,anon,UPDATE,NO
column,public,venues.updated_at,anon,INSERT,NO
column,public,venues.updated_at,anon,UPDATE,NO
column,public,venues.website_url,anon,INSERT,NO
column,public,venues.website_url,anon,UPDATE,NO
column,public,water_types.code,anon,INSERT,NO
column,public,water_types.code,anon,UPDATE,NO
column,public,water_types.created_at,anon,INSERT,NO
column,public,water_types.created_at,anon,UPDATE,NO
column,public,water_types.group_name,anon,INSERT,NO
column,public,water_types.group_name,anon,UPDATE,NO
column,public,water_types.label,anon,INSERT,NO
column,public,water_types.label,anon,UPDATE,NO
table,public,baits,anon,DELETE,NO
table,public,baits,anon,INSERT,NO
table,public,baits,anon,UPDATE,NO
table,public,catch_comments,anon,DELETE,NO
table,public,catch_comments,anon,INSERT,NO
table,public,catch_comments,anon,UPDATE,NO
table,public,catch_leaderboard_scores,anon,DELETE,NO
table,public,catch_leaderboard_scores,anon,INSERT,NO
table,public,catch_leaderboard_scores,anon,UPDATE,NO
table,public,catch_leaderboard_scores,authenticated,DELETE,NO
table,public,catch_leaderboard_scores,authenticated,INSERT,NO
table,public,catch_leaderboard_scores,authenticated,UPDATE,NO
table,public,catch_rating_stats,anon,DELETE,NO
table,public,catch_rating_stats,anon,INSERT,NO
table,public,catch_rating_stats,anon,UPDATE,NO
table,public,catch_rating_stats,authenticated,DELETE,NO
table,public,catch_rating_stats,authenticated,INSERT,NO
table,public,catch_rating_stats,authenticated,UPDATE,NO
table,public,catch_reactions,authenticated,DELETE,NO
table,public,catches,authenticated,DELETE,NO
table,public,catches,authenticated,INSERT,NO
table,public,catches,authenticated,UPDATE,NO
table,public,leaderboard_scores_detailed,anon,DELETE,NO
table,public,leaderboard_scores_detailed,anon,INSERT,NO
table,public,leaderboard_scores_detailed,anon,UPDATE,NO
table,public,notifications,authenticated,DELETE,NO
table,public,notifications,authenticated,UPDATE,NO
table,public,profile_blocks,anon,DELETE,NO
table,public,profile_blocks,anon,INSERT,NO
table,public,profile_blocks,anon,UPDATE,NO
table,public,profile_follows,authenticated,DELETE,NO
table,public,profiles,authenticated,DELETE,NO
table,public,profiles,authenticated,INSERT,NO
table,public,profiles,authenticated,UPDATE,NO
table,public,ratings,anon,DELETE,NO
table,public,ratings,anon,INSERT,NO
table,public,ratings,anon,UPDATE,NO
table,public,ratings,authenticated,DELETE,NO
table,public,ratings,authenticated,INSERT,NO
table,public,ratings,authenticated,UPDATE,NO
table,public,reports,anon,DELETE,NO
table,public,reports,anon,INSERT,NO
table,public,reports,anon,UPDATE,NO
table,public,reports,authenticated,DELETE,NO
table,public,reports,authenticated,INSERT,NO
table,public,reports,authenticated,UPDATE,NO
table,public,sessions,authenticated,DELETE,NO
table,public,sessions,authenticated,INSERT,NO
table,public,sessions,authenticated,UPDATE,NO
table,public,tags,anon,DELETE,NO
table,public,tags,anon,INSERT,NO
table,public,tags,anon,UPDATE,NO
table,public,venue_events,anon,DELETE,NO
table,public,venue_events,anon,INSERT,NO
table,public,venue_events,anon,UPDATE,NO
table,public,venue_events,authenticated,DELETE,NO
table,public,venue_events,authenticated,INSERT,NO
table,public,venue_events,authenticated,UPDATE,NO
table,public,venue_opening_hours,anon,DELETE,NO
table,public,venue_opening_hours,anon,INSERT,NO
table,public,venue_opening_hours,anon,UPDATE,NO
table,public,venue_owners,anon,DELETE,NO
table,public,venue_owners,anon,INSERT,NO
table,public,venue_owners,anon,UPDATE,NO
table,public,venue_photos,anon,DELETE,NO
table,public,venue_photos,anon,INSERT,NO
table,public,venue_photos,anon,UPDATE,NO
table,public,venue_photos,authenticated,DELETE,NO
table,public,venue_photos,authenticated,INSERT,NO
table,public,venue_photos,authenticated,UPDATE,NO
table,public,venue_pricing_tiers,anon,DELETE,NO
table,public,venue_pricing_tiers,anon,INSERT,NO
table,public,venue_pricing_tiers,anon,UPDATE,NO
table,public,venue_ratings,anon,DELETE,NO
table,public,venue_ratings,anon,INSERT,NO
table,public,venue_ratings,anon,UPDATE,NO
table,public,venue_ratings,authenticated,DELETE,NO
table,public,venue_ratings,authenticated,INSERT,NO
table,public,venue_ratings,authenticated,UPDATE,NO
table,public,venue_rules,anon,DELETE,NO
table,public,venue_rules,anon,INSERT,NO
table,public,venue_rules,anon,UPDATE,NO
table,public,venue_species_stock,anon,DELETE,NO
table,public,venue_species_stock,anon,INSERT,NO
table,public,venue_species_stock,anon,UPDATE,NO
table,public,venue_stats,anon,DELETE,NO
table,public,venue_stats,anon,INSERT,NO
table,public,venue_stats,anon,UPDATE,NO
table,public,venue_stats,authenticated,DELETE,NO
table,public,venue_stats,authenticated,INSERT,NO
table,public,venue_stats,authenticated,UPDATE,NO
table,public,venue_stats_public,anon,DELETE,NO
table,public,venue_stats_public,anon,INSERT,NO
table,public,venue_stats_public,anon,UPDATE,NO
table,public,venue_stats_public,authenticated,DELETE,NO
table,public,venue_stats_public,authenticated,INSERT,NO
table,public,venue_stats_public,authenticated,UPDATE,NO
table,public,venues,anon,DELETE,NO
table,public,venues,anon,INSERT,NO
table,public,venues,anon,UPDATE,NO
table,public,water_types,anon,DELETE,NO
table,public,water_types,anon,INSERT,NO
table,public,water_types,anon,UPDATE,NO