object_type,schema_name,object_name,relkind,grantee,privilege_type,is_grantable
relation,auth,audit_log_entries,r,postgres,DELETE,NO
relation,auth,audit_log_entries,r,postgres,INSERT,NO
relation,auth,audit_log_entries,r,postgres,REFERENCES,NO
relation,auth,audit_log_entries,r,postgres,SELECT,YES
relation,auth,audit_log_entries,r,postgres,TRIGGER,NO
relation,auth,audit_log_entries,r,postgres,TRUNCATE,NO
relation,auth,audit_log_entries,r,postgres,UPDATE,NO
relation,auth,flow_state,r,postgres,DELETE,NO
relation,auth,flow_state,r,postgres,INSERT,NO
relation,auth,flow_state,r,postgres,REFERENCES,NO
relation,auth,flow_state,r,postgres,SELECT,YES
relation,auth,flow_state,r,postgres,TRIGGER,NO
relation,auth,flow_state,r,postgres,TRUNCATE,NO
relation,auth,flow_state,r,postgres,UPDATE,NO
relation,auth,identities,r,postgres,DELETE,NO
relation,auth,identities,r,postgres,INSERT,NO
relation,auth,identities,r,postgres,REFERENCES,NO
relation,auth,identities,r,postgres,SELECT,YES
relation,auth,identities,r,postgres,TRIGGER,NO
relation,auth,identities,r,postgres,TRUNCATE,NO
relation,auth,identities,r,postgres,UPDATE,NO
relation,auth,instances,r,postgres,DELETE,NO
relation,auth,instances,r,postgres,INSERT,NO
relation,auth,instances,r,postgres,REFERENCES,NO
relation,auth,instances,r,postgres,SELECT,YES
relation,auth,instances,r,postgres,TRIGGER,NO
relation,auth,instances,r,postgres,TRUNCATE,NO
relation,auth,instances,r,postgres,UPDATE,NO
relation,auth,mfa_amr_claims,r,postgres,DELETE,NO
relation,auth,mfa_amr_claims,r,postgres,INSERT,NO
relation,auth,mfa_amr_claims,r,postgres,REFERENCES,NO
relation,auth,mfa_amr_claims,r,postgres,SELECT,YES
relation,auth,mfa_amr_claims,r,postgres,TRIGGER,NO
relation,auth,mfa_amr_claims,r,postgres,TRUNCATE,NO
relation,auth,mfa_amr_claims,r,postgres,UPDATE,NO
relation,auth,mfa_challenges,r,postgres,DELETE,NO
relation,auth,mfa_challenges,r,postgres,INSERT,NO
relation,auth,mfa_challenges,r,postgres,REFERENCES,NO
relation,auth,mfa_challenges,r,postgres,SELECT,YES
relation,auth,mfa_challenges,r,postgres,TRIGGER,NO
relation,auth,mfa_challenges,r,postgres,TRUNCATE,NO
relation,auth,mfa_challenges,r,postgres,UPDATE,NO
relation,auth,mfa_factors,r,postgres,DELETE,NO
relation,auth,mfa_factors,r,postgres,INSERT,NO
relation,auth,mfa_factors,r,postgres,REFERENCES,NO
relation,auth,mfa_factors,r,postgres,SELECT,YES
relation,auth,mfa_factors,r,postgres,TRIGGER,NO
relation,auth,mfa_factors,r,postgres,TRUNCATE,NO
relation,auth,mfa_factors,r,postgres,UPDATE,NO
relation,auth,oauth_authorizations,r,postgres,DELETE,NO
relation,auth,oauth_authorizations,r,postgres,INSERT,NO
relation,auth,oauth_authorizations,r,postgres,REFERENCES,NO
relation,auth,oauth_authorizations,r,postgres,SELECT,NO
relation,auth,oauth_authorizations,r,postgres,TRIGGER,NO
relation,auth,oauth_authorizations,r,postgres,TRUNCATE,NO
relation,auth,oauth_authorizations,r,postgres,UPDATE,NO
relation,auth,oauth_client_states,r,postgres,DELETE,NO
relation,auth,oauth_client_states,r,postgres,INSERT,NO
relation,auth,oauth_client_states,r,postgres,REFERENCES,NO
relation,auth,oauth_client_states,r,postgres,SELECT,NO
relation,auth,oauth_client_states,r,postgres,TRIGGER,NO
relation,auth,oauth_client_states,r,postgres,TRUNCATE,NO
relation,auth,oauth_client_states,r,postgres,UPDATE,NO
relation,auth,oauth_clients,r,postgres,DELETE,NO
relation,auth,oauth_clients,r,postgres,INSERT,NO
relation,auth,oauth_clients,r,postgres,REFERENCES,NO
relation,auth,oauth_clients,r,postgres,SELECT,NO
relation,auth,oauth_clients,r,postgres,TRIGGER,NO
relation,auth,oauth_clients,r,postgres,TRUNCATE,NO
relation,auth,oauth_clients,r,postgres,UPDATE,NO
relation,auth,oauth_consents,r,postgres,DELETE,NO
relation,auth,oauth_consents,r,postgres,INSERT,NO
relation,auth,oauth_consents,r,postgres,REFERENCES,NO
relation,auth,oauth_consents,r,postgres,SELECT,NO
relation,auth,oauth_consents,r,postgres,TRIGGER,NO
relation,auth,oauth_consents,r,postgres,TRUNCATE,NO
relation,auth,oauth_consents,r,postgres,UPDATE,NO
relation,auth,one_time_tokens,r,postgres,DELETE,NO
relation,auth,one_time_tokens,r,postgres,INSERT,NO
relation,auth,one_time_tokens,r,postgres,REFERENCES,NO
relation,auth,one_time_tokens,r,postgres,SELECT,YES
relation,auth,one_time_tokens,r,postgres,TRIGGER,NO
relation,auth,one_time_tokens,r,postgres,TRUNCATE,NO
relation,auth,one_time_tokens,r,postgres,UPDATE,NO
relation,auth,refresh_tokens,r,postgres,DELETE,NO
relation,auth,refresh_tokens,r,postgres,INSERT,NO
relation,auth,refresh_tokens,r,postgres,REFERENCES,NO
relation,auth,refresh_tokens,r,postgres,SELECT,YES
relation,auth,refresh_tokens,r,postgres,TRIGGER,NO
relation,auth,refresh_tokens,r,postgres,TRUNCATE,NO
relation,auth,refresh_tokens,r,postgres,UPDATE,NO
relation,auth,saml_providers,r,postgres,DELETE,NO
relation,auth,saml_providers,r,postgres,INSERT,NO
relation,auth,saml_providers,r,postgres,REFERENCES,NO
relation,auth,saml_providers,r,postgres,SELECT,YES
relation,auth,saml_providers,r,postgres,TRIGGER,NO
relation,auth,saml_providers,r,postgres,TRUNCATE,NO
relation,auth,saml_providers,r,postgres,UPDATE,NO
relation,auth,saml_relay_states,r,postgres,DELETE,NO
relation,auth,saml_relay_states,r,postgres,INSERT,NO
relation,auth,saml_relay_states,r,postgres,REFERENCES,NO
relation,auth,saml_relay_states,r,postgres,SELECT,YES
relation,auth,saml_relay_states,r,postgres,TRIGGER,NO
relation,auth,saml_relay_states,r,postgres,TRUNCATE,NO
relation,auth,saml_relay_states,r,postgres,UPDATE,NO
relation,auth,schema_migrations,r,postgres,SELECT,YES
relation,auth,sessions,r,postgres,DELETE,NO
relation,auth,sessions,r,postgres,INSERT,NO
relation,auth,sessions,r,postgres,REFERENCES,NO
relation,auth,sessions,r,postgres,SELECT,YES
relation,auth,sessions,r,postgres,TRIGGER,NO
relation,auth,sessions,r,postgres,TRUNCATE,NO
relation,auth,sessions,r,postgres,UPDATE,NO
relation,auth,sso_domains,r,postgres,DELETE,NO
relation,auth,sso_domains,r,postgres,INSERT,NO
relation,auth,sso_domains,r,postgres,REFERENCES,NO
relation,auth,sso_domains,r,postgres,SELECT,YES
relation,auth,sso_domains,r,postgres,TRIGGER,NO
relation,auth,sso_domains,r,postgres,TRUNCATE,NO
relation,auth,sso_domains,r,postgres,UPDATE,NO
relation,auth,sso_providers,r,postgres,DELETE,NO
relation,auth,sso_providers,r,postgres,INSERT,NO
relation,auth,sso_providers,r,postgres,REFERENCES,NO
relation,auth,sso_providers,r,postgres,SELECT,YES
relation,auth,sso_providers,r,postgres,TRIGGER,NO
relation,auth,sso_providers,r,postgres,TRUNCATE,NO
relation,auth,sso_providers,r,postgres,UPDATE,NO
relation,auth,users,r,postgres,DELETE,NO
relation,auth,users,r,postgres,INSERT,NO
relation,auth,users,r,postgres,REFERENCES,NO
relation,auth,users,r,postgres,SELECT,YES
relation,auth,users,r,postgres,TRIGGER,NO
relation,auth,users,r,postgres,TRUNCATE,NO
relation,auth,users,r,postgres,UPDATE,NO
relation,extensions,pg_stat_statements,v,PUBLIC,SELECT,NO
relation,extensions,pg_stat_statements,v,postgres,DELETE,YES
relation,extensions,pg_stat_statements,v,postgres,INSERT,YES
relation,extensions,pg_stat_statements,v,postgres,REFERENCES,YES
relation,extensions,pg_stat_statements,v,postgres,SELECT,YES
relation,extensions,pg_stat_statements,v,postgres,TRIGGER,YES
relation,extensions,pg_stat_statements,v,postgres,TRUNCATE,YES
relation,extensions,pg_stat_statements,v,postgres,UPDATE,YES
relation,extensions,pg_stat_statements_info,v,PUBLIC,SELECT,NO
relation,extensions,pg_stat_statements_info,v,postgres,DELETE,YES
relation,extensions,pg_stat_statements_info,v,postgres,INSERT,YES
relation,extensions,pg_stat_statements_info,v,postgres,REFERENCES,YES
relation,extensions,pg_stat_statements_info,v,postgres,SELECT,YES
relation,extensions,pg_stat_statements_info,v,postgres,TRIGGER,YES
relation,extensions,pg_stat_statements_info,v,postgres,TRUNCATE,YES
relation,extensions,pg_stat_statements_info,v,postgres,UPDATE,YES
relation,net,_http_response,r,PUBLIC,DELETE,NO
relation,net,_http_response,r,PUBLIC,INSERT,NO
relation,net,_http_response,r,PUBLIC,REFERENCES,NO
relation,net,_http_response,r,PUBLIC,SELECT,NO
relation,net,_http_response,r,PUBLIC,TRIGGER,NO
relation,net,_http_response,r,PUBLIC,TRUNCATE,NO
relation,net,_http_response,r,PUBLIC,UPDATE,NO
relation,net,http_request_queue,r,PUBLIC,DELETE,NO
relation,net,http_request_queue,r,PUBLIC,INSERT,NO
relation,net,http_request_queue,r,PUBLIC,REFERENCES,NO
relation,net,http_request_queue,r,PUBLIC,SELECT,NO
relation,net,http_request_queue,r,PUBLIC,TRIGGER,NO
relation,net,http_request_queue,r,PUBLIC,TRUNCATE,NO
relation,net,http_request_queue,r,PUBLIC,UPDATE,NO
relation,public,admin_users,r,authenticated,SELECT,NO
relation,public,admin_users,r,postgres,DELETE,YES
relation,public,admin_users,r,postgres,INSERT,YES
relation,public,admin_users,r,postgres,REFERENCES,YES
relation,public,admin_users,r,postgres,SELECT,YES
relation,public,admin_users,r,postgres,TRIGGER,YES
relation,public,admin_users,r,postgres,TRUNCATE,YES
relation,public,admin_users,r,postgres,UPDATE,YES
relation,public,admin_users,r,service_role,DELETE,NO
relation,public,admin_users,r,service_role,INSERT,NO
relation,public,admin_users,r,service_role,REFERENCES,NO
relation,public,admin_users,r,service_role,SELECT,NO
relation,public,admin_users,r,service_role,TRIGGER,NO
relation,public,admin_users,r,service_role,TRUNCATE,NO
relation,public,admin_users,r,service_role,UPDATE,NO
relation,public,baits,r,anon,SELECT,NO
relation,public,baits,r,authenticated,SELECT,NO
relation,public,baits,r,postgres,DELETE,YES
relation,public,baits,r,postgres,INSERT,YES
relation,public,baits,r,postgres,REFERENCES,YES
relation,public,baits,r,postgres,SELECT,YES
relation,public,baits,r,postgres,TRIGGER,YES
relation,public,baits,r,postgres,TRUNCATE,YES
relation,public,baits,r,postgres,UPDATE,YES
relation,public,baits,r,service_role,DELETE,NO
relation,public,baits,r,service_role,INSERT,NO
relation,public,baits,r,service_role,REFERENCES,NO
relation,public,baits,r,service_role,SELECT,NO
relation,public,baits,r,service_role,TRIGGER,NO
relation,public,baits,r,service_role,TRUNCATE,NO
relation,public,baits,r,service_role,UPDATE,NO
relation,public,catch_comments,r,anon,SELECT,NO
relation,public,catch_comments,r,authenticated,SELECT,NO
relation,public,catch_comments,r,postgres,DELETE,YES
relation,public,catch_comments,r,postgres,INSERT,YES
relation,public,catch_comments,r,postgres,REFERENCES,YES
relation,public,catch_comments,r,postgres,SELECT,YES
relation,public,catch_comments,r,postgres,TRIGGER,YES
relation,public,catch_comments,r,postgres,TRUNCATE,YES
relation,public,catch_comments,r,postgres,UPDATE,YES
relation,public,catch_comments,r,service_role,DELETE,NO
relation,public,catch_comments,r,service_role,INSERT,NO
relation,public,catch_comments,r,service_role,REFERENCES,NO
relation,public,catch_comments,r,service_role,SELECT,NO
relation,public,catch_comments,r,service_role,TRIGGER,NO
relation,public,catch_comments,r,service_role,TRUNCATE,NO
relation,public,catch_comments,r,service_role,UPDATE,NO
relation,public,catch_comments_with_admin,v,authenticated,SELECT,NO
relation,public,catch_comments_with_admin,v,postgres,DELETE,YES
relation,public,catch_comments_with_admin,v,postgres,INSERT,YES
relation,public,catch_comments_with_admin,v,postgres,REFERENCES,YES
relation,public,catch_comments_with_admin,v,postgres,SELECT,YES
relation,public,catch_comments_with_admin,v,postgres,TRIGGER,YES
relation,public,catch_comments_with_admin,v,postgres,TRUNCATE,YES
relation,public,catch_comments_with_admin,v,postgres,UPDATE,YES
relation,public,catch_comments_with_admin,v,service_role,DELETE,NO
relation,public,catch_comments_with_admin,v,service_role,INSERT,NO
relation,public,catch_comments_with_admin,v,service_role,REFERENCES,NO
relation,public,catch_comments_with_admin,v,service_role,SELECT,NO
relation,public,catch_comments_with_admin,v,service_role,TRIGGER,NO
relation,public,catch_comments_with_admin,v,service_role,TRUNCATE,NO
relation,public,catch_comments_with_admin,v,service_role,UPDATE,NO
relation,public,catch_leaderboard_scores,r,anon,SELECT,NO
relation,public,catch_leaderboard_scores,r,authenticated,DELETE,NO
relation,public,catch_leaderboard_scores,r,authenticated,INSERT,NO
relation,public,catch_leaderboard_scores,r,authenticated,SELECT,NO
relation,public,catch_leaderboard_scores,r,authenticated,UPDATE,NO
relation,public,catch_leaderboard_scores,r,postgres,DELETE,YES
relation,public,catch_leaderboard_scores,r,postgres,INSERT,YES
relation,public,catch_leaderboard_scores,r,postgres,REFERENCES,YES
relation,public,catch_leaderboard_scores,r,postgres,SELECT,YES
relation,public,catch_leaderboard_scores,r,postgres,TRIGGER,YES
relation,public,catch_leaderboard_scores,r,postgres,TRUNCATE,YES
relation,public,catch_leaderboard_scores,r,postgres,UPDATE,YES
relation,public,catch_leaderboard_scores,r,service_role,DELETE,NO
relation,public,catch_leaderboard_scores,r,service_role,INSERT,NO
relation,public,catch_leaderboard_scores,r,service_role,REFERENCES,NO
relation,public,catch_leaderboard_scores,r,service_role,SELECT,NO
relation,public,catch_leaderboard_scores,r,service_role,TRIGGER,NO
relation,public,catch_leaderboard_scores,r,service_role,TRUNCATE,NO
relation,public,catch_leaderboard_scores,r,service_role,UPDATE,NO
relation,public,catch_mention_candidates,v,authenticated,SELECT,NO
relation,public,catch_mention_candidates,v,postgres,DELETE,YES
relation,public,catch_mention_candidates,v,postgres,INSERT,YES
relation,public,catch_mention_candidates,v,postgres,REFERENCES,YES
relation,public,catch_mention_candidates,v,postgres,SELECT,YES
relation,public,catch_mention_candidates,v,postgres,TRIGGER,YES
relation,public,catch_mention_candidates,v,postgres,TRUNCATE,YES
relation,public,catch_mention_candidates,v,postgres,UPDATE,YES
relation,public,catch_mention_candidates,v,service_role,DELETE,NO
relation,public,catch_mention_candidates,v,service_role,INSERT,NO
relation,public,catch_mention_candidates,v,service_role,REFERENCES,NO
relation,public,catch_mention_candidates,v,service_role,SELECT,NO
relation,public,catch_mention_candidates,v,service_role,TRIGGER,NO
relation,public,catch_mention_candidates,v,service_role,TRUNCATE,NO
relation,public,catch_mention_candidates,v,service_role,UPDATE,NO
relation,public,catch_rating_stats,r,anon,SELECT,NO
relation,public,catch_rating_stats,r,authenticated,DELETE,NO
relation,public,catch_rating_stats,r,authenticated,INSERT,NO
relation,public,catch_rating_stats,r,authenticated,SELECT,NO
relation,public,catch_rating_stats,r,authenticated,UPDATE,NO
relation,public,catch_rating_stats,r,postgres,DELETE,YES
relation,public,catch_rating_stats,r,postgres,INSERT,YES
relation,public,catch_rating_stats,r,postgres,REFERENCES,YES
relation,public,catch_rating_stats,r,postgres,SELECT,YES
relation,public,catch_rating_stats,r,postgres,TRIGGER,YES
relation,public,catch_rating_stats,r,postgres,TRUNCATE,YES
relation,public,catch_rating_stats,r,postgres,UPDATE,YES
relation,public,catch_rating_stats,r,service_role,DELETE,NO
relation,public,catch_rating_stats,r,service_role,INSERT,NO
relation,public,catch_rating_stats,r,service_role,REFERENCES,NO
relation,public,catch_rating_stats,r,service_role,SELECT,NO
relation,public,catch_rating_stats,r,service_role,TRIGGER,NO
relation,public,catch_rating_stats,r,service_role,TRUNCATE,NO
relation,public,catch_rating_stats,r,service_role,UPDATE,NO
relation,public,catch_reactions,r,anon,SELECT,NO
relation,public,catch_reactions,r,authenticated,DELETE,NO
relation,public,catch_reactions,r,authenticated,SELECT,NO
relation,public,catch_reactions,r,postgres,DELETE,YES
relation,public,catch_reactions,r,postgres,INSERT,YES
relation,public,catch_reactions,r,postgres,REFERENCES,YES
relation,public,catch_reactions,r,postgres,SELECT,YES
relation,public,catch_reactions,r,postgres,TRIGGER,YES
relation,public,catch_reactions,r,postgres,TRUNCATE,YES
relation,public,catch_reactions,r,postgres,UPDATE,YES
relation,public,catch_reactions,r,service_role,DELETE,NO
relation,public,catch_reactions,r,service_role,INSERT,NO
relation,public,catch_reactions,r,service_role,REFERENCES,NO
relation,public,catch_reactions,r,service_role,SELECT,NO
relation,public,catch_reactions,r,service_role,TRIGGER,NO
relation,public,catch_reactions,r,service_role,TRUNCATE,NO
relation,public,catch_reactions,r,service_role,UPDATE,NO
relation,public,catches,r,anon,SELECT,NO
relation,public,catches,r,authenticated,DELETE,NO
relation,public,catches,r,authenticated,INSERT,NO
relation,public,catches,r,authenticated,SELECT,NO
relation,public,catches,r,authenticated,UPDATE,NO
relation,public,catches,r,postgres,DELETE,YES
relation,public,catches,r,postgres,INSERT,YES
relation,public,catches,r,postgres,REFERENCES,YES
relation,public,catches,r,postgres,SELECT,YES
relation,public,catches,r,postgres,TRIGGER,YES
relation,public,catches,r,postgres,TRUNCATE,YES
relation,public,catches,r,postgres,UPDATE,YES
relation,public,catches,r,service_role,DELETE,NO
relation,public,catches,r,service_role,INSERT,NO
relation,public,catches,r,service_role,REFERENCES,NO
relation,public,catches,r,service_role,SELECT,NO
relation,public,catches,r,service_role,TRIGGER,NO
relation,public,catches,r,service_role,TRUNCATE,NO
relation,public,catches,r,service_role,UPDATE,NO
relation,public,community_stats_live,r,postgres,DELETE,YES
relation,public,community_stats_live,r,postgres,INSERT,YES
relation,public,community_stats_live,r,postgres,REFERENCES,YES
relation,public,community_stats_live,r,postgres,SELECT,YES
relation,public,community_stats_live,r,postgres,TRIGGER,YES
relation,public,community_stats_live,r,postgres,TRUNCATE,YES
relation,public,community_stats_live,r,postgres,UPDATE,YES
relation,public,community_stats_live,r,service_role,DELETE,NO
relation,public,community_stats_live,r,service_role,INSERT,NO
relation,public,community_stats_live,r,service_role,REFERENCES,NO
relation,public,community_stats_live,r,service_role,SELECT,NO
relation,public,community_stats_live,r,service_role,TRIGGER,NO
relation,public,community_stats_live,r,service_role,TRUNCATE,NO
relation,public,community_stats_live,r,service_role,UPDATE,NO
relation,public,community_stats_users,r,postgres,DELETE,YES
relation,public,community_stats_users,r,postgres,INSERT,YES
relation,public,community_stats_users,r,postgres,REFERENCES,YES
relation,public,community_stats_users,r,postgres,SELECT,YES
relation,public,community_stats_users,r,postgres,TRIGGER,YES
relation,public,community_stats_users,r,postgres,TRUNCATE,YES
relation,public,community_stats_users,r,postgres,UPDATE,YES
relation,public,community_stats_users,r,service_role,DELETE,NO
relation,public,community_stats_users,r,service_role,INSERT,NO
relation,public,community_stats_users,r,service_role,REFERENCES,NO
relation,public,community_stats_users,r,service_role,SELECT,NO
relation,public,community_stats_users,r,service_role,TRIGGER,NO
relation,public,community_stats_users,r,service_role,TRUNCATE,NO
relation,public,community_stats_users,r,service_role,UPDATE,NO
relation,public,community_stats_waterways,r,postgres,DELETE,YES
relation,public,community_stats_waterways,r,postgres,INSERT,YES
relation,public,community_stats_waterways,r,postgres,REFERENCES,YES
relation,public,community_stats_waterways,r,postgres,SELECT,YES
relation,public,community_stats_waterways,r,postgres,TRIGGER,YES
relation,public,community_stats_waterways,r,postgres,TRUNCATE,YES
relation,public,community_stats_waterways,r,postgres,UPDATE,YES
relation,public,community_stats_waterways,r,service_role,DELETE,NO
relation,public,community_stats_waterways,r,service_role,INSERT,NO
relation,public,community_stats_waterways,r,service_role,REFERENCES,NO
relation,public,community_stats_waterways,r,service_role,SELECT,NO
relation,public,community_stats_waterways,r,service_role,TRIGGER,NO
relation,public,community_stats_waterways,r,service_role,TRUNCATE,NO
relation,public,community_stats_waterways,r,service_role,UPDATE,NO
relation,public,leaderboard_scores_detailed,v,anon,SELECT,NO
relation,public,leaderboard_scores_detailed,v,authenticated,SELECT,NO
relation,public,leaderboard_scores_detailed,v,postgres,DELETE,YES
relation,public,leaderboard_scores_detailed,v,postgres,INSERT,YES
relation,public,leaderboard_scores_detailed,v,postgres,REFERENCES,YES
relation,public,leaderboard_scores_detailed,v,postgres,SELECT,YES
relation,public,leaderboard_scores_detailed,v,postgres,TRIGGER,YES
relation,public,leaderboard_scores_detailed,v,postgres,TRUNCATE,YES
relation,public,leaderboard_scores_detailed,v,postgres,UPDATE,YES
relation,public,leaderboard_scores_detailed,v,service_role,DELETE,NO
relation,public,leaderboard_scores_detailed,v,service_role,INSERT,NO
relation,public,leaderboard_scores_detailed,v,service_role,REFERENCES,NO
relation,public,leaderboard_scores_detailed,v,service_role,SELECT,NO
relation,public,leaderboard_scores_detailed,v,service_role,TRIGGER,NO
relation,public,leaderboard_scores_detailed,v,service_role,TRUNCATE,NO
relation,public,leaderboard_scores_detailed,v,service_role,UPDATE,NO
relation,public,moderation_log,r,authenticated,SELECT,NO
relation,public,moderation_log,r,postgres,DELETE,YES
relation,public,moderation_log,r,postgres,INSERT,YES
relation,public,moderation_log,r,postgres,REFERENCES,YES
relation,public,moderation_log,r,postgres,SELECT,YES
